"gutenberg_id" "text"
4980 "would try for one of those hens to-morrow morning, but the more I think"
4980 "about it, the more I think it will be wiser to visit that henhouse a"
4980 "few nights before we run the risk of trying to catch a hen in broad"
4980 "daylight. In fact, I am pretty sure I can make Farmer Brown??s boy"
4980 "forget to close that gate.??"
4980 ""
4980 "??How??? demanded Reddy eagerly."
4980 ""
4980 "Granny grinned. ??I??ll try it first and tell you afterwards,?? said she."
4980 "??I believe Farmer Brown??s boy closes the henhouse up just before jolly,"
4980 "round, red Mr. Sun goes to bed behind the Purple Hills, doesn??t he???"
4980 ""
4980 "Reddy nodded. Many times from a safe hiding-place he had hungrily"
4980 "watched Farmer Brown??s boy shut the biddies up. It was always just"
4980 "before the Black Shadows began to creep out from their hiding-places."
4980 ""
4980 "??I thought so,?? said Granny. The truth is, she _knew_ so. There was"
4980 "nothing about that henhouse and what went on there that Granny didn??t"
4980 "know quite as well as Reddy. ??You stay right here this afternoon until"
4980 "I return. I??ll see what I can do.??"
4980 ""
4980 "??Let me go along,?? begged Reddy."
4980 ""
4980 "??No,?? replied Granny in such a decided tone that Reddy knew it would be"
4980 "of no use to tease. ??Sometimes two can do what one cannot do alone, and"
4980 "sometimes one can do what two might spoil. Now we may as well take a"
4980 "nap until it is time for Mr. Sun to go to bed. Just you leave it to"
4980 "your old Granny to take care of the first of those ifs. For the other"
4980 "one we??ll have to trust to luck, but you know we are lucky sometimes.??"
4980 ""
4980 "With this Granny curled up for a nap, and having nothing better to do,"
4980 "Reddy followed her example."
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XXIII>"
4980 "Farmer Brown??s Boy Forgets To Close The Gate"
4980 ""
4980 ""
4980 "How easy ??tis to just forget"
4980 "    Until, alas, it is too late."
4980 "The most methodical of folks"
4980 "    Sometimes forget to shut the gate."
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "Farmer Brown??s Boy is not usually the forgetful kind. He is pretty good"
4980 "about not forgetting. But Farmer Brown??s boy isn??t perfect by any"
4980 "means. He _does_ forget sometimes, and he _is_ careless sometimes. He"
4980 "would be a funny kind of boy otherwise. But take it day in and day out,"
4980 "he is pretty thoughtful and careful."
4980 ""
4980 "The care of the hens is one of Farmer Brown??s boy??s duties. It is one"
4980 "of those duties which most of the time is a pleasure. He likes the"
4980 "biddies, and he likes to take care of them. Every morning one of the"
4980 "first things he does is to feed them and open the henhouse so that they"
4980 "can run in the henyard if they want to. Every night he goes out just"
4980 "before dark, collects the eggs and locks the henhouse so that no harm"
4980 "can come to the biddies while they are asleep on their roosts. After"
4980 "the big snowstorm he had shovelled a place in the henyard where the"
4980 "hens could come out and exercise and get a sun-bath when they wanted"
4980 "to, and in the very warmest part of the clay they would do this. Always"
4980 "in the daytime he took the greatest care to see that the henyard gate"
4980 "was fastened, for no one knew better than he how bold Granny and Reddy"
4980 "Fox can be when they are very hungry, and in winter they are very apt"
4980 "to be very hungry most of the time. So he didn??t intend to give them a"
4980 "chance to slip into that henyard while the biddies were out, or to give"
4980 "the biddies a chance to stray outside where they might be still more"
4980 "easily caught."
4980 ""
4980 "But at night he sometimes left that gate open, as Granny Fox had found"
4980 "out. You see, he thought it didn??t matter because the hens were locked"
4980 "in their warm house and so were safe, anyway."
4980 ""
4980 "It was just at dusk of the afternoon of the day when Granny and Reddy"
4980 "Fox had talked over a plan to get one of those fat hens that Farmer"
4980 "Brown??s boy collected the eggs and saw to it that the biddies had gone"
4980 "to roost for the night. He had just started to close the little sliding"
4980 "door across the hole through which the hens went in and out in the"
4980 "daytime when Bowser the Hound began to make a great racket, as if"
4980 "terribly excited about something."
4980 ""
4980 "Farmer Brown??s boy gave the little sliding door a hasty push, picked up"
4980 "his basket of eggs, locked the henhouse door and hurried out through"
4980 "the gate without stopping to close it. You see, he was in a hurry to"
4980 "find out what Bowser was making such a fuss about. Bowser was yelping"
4980 "and whining and tugging at his chain, and it was plain to see that he"
4980 "was terribly eager to be set free."
4980 ""
4980 "??What is it, Bowser, old boy? Did you see something??? asked Farmer"
4980 "Brown??s boy as he patted Bowser on the head. ??I can??t let you go, you"
4980 "know, because you probably would go off hunting all night and come home"
4980 "in the morning all tired out and with sore feet. Whatever it was, I"
4980 "guess you??ve scared it out of a year??s growth, old fellow, so we??ll let"
4980 "it go at that.??"
4980 ""
4980 "Bowser still tugged at his chain and whined, but after a little he"
4980 "quieted down. His master looked around behind the barn to see if he"
4980 "could see what had so stirred up Bowser, but nothing was to be seen,"
4980 "and he returned, patted Bowser once more, and went into the house,"
4980 "never once giving that open henyard gate another thought."
4980 ""
4980 "Half an hour later old Granny Fox joined Reddy Fox, who was waiting on"
4980 "the doorstep of their home. ??It is all right, Reddy; that gate is"
4980 "open,?? said she."
4980 ""
4980 "??How did you do it, Granny??? asked Reddy eagerly."
4980 ""
4980 "??Easily enough,?? replied Granny. ??I let Bowser get a glimpse of me just"
4980 "as his master was locking up the henhouse. Bowser made a great fuss,"
4980 "and of course, Farmer Brown??s boy hurried out to see what it was all"
4980 "about. He was in too much of a hurry to close that gate, and afterwards"
4980 "he forgot all about it or else he thought it didn??t matter. Of course,"
4980 "I didn??t let him get so much as a glimpse of me.??"
4980 ""
4980 "??Of course,?? said Reddy."
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XXIV>"
4980 "A Midnight Visit"
4980 ""
4980 ""
4980 "By those who win ??tis well agreed"
4980 "He??ll try and try who would succeed."
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "It seemed to Reddy Fox as if time never had dragged so slowly as it did"
4980 "this particular night while he and Granny Fox waited until Granny"
4980 "thought it safe to visit Farmer Brown??s henhouse and see if by any"
4980 "chance there was a way of getting into it. Reddy tried not to hope too"
4980 "much. Granny had found a way to get the gate to the henyard left open,"
4980 "but this would do them no good unless there was some way of getting"
4980 "into the house, and this he very much doubted. But if there was a way"
4980 "he wanted to know it, and he was impatient to start."
4980 ""
4980 "But Granny was in no hurry. Not that she wasn??t just as hungry for a"
4980 "fat hen as was Reddy, but she was too wise and clever and altogether"
4980 "too sly to run any risks."
4980 ""
4980 "??There is nothing gained by being in too much of a hurry, Reddy,?? said"
4980 "she, ??and often a great deal is lost in that way. A fat hen will taste"
4980 "just as good a little later as it would now, and it will be foolish to"
4980 "go up to Farmer Brown??s until we are sure that everybody up there is"
4980 "asleep. But to ease your mind, I??ll tell you what we will do; we??ll go"
4980 "where we can see Farmer Brown??s house and watch until the last light"
4980 "winks out.??"
4980 ""
4980 "So they trotted to a point where they could see Farmer Brown??s house,"
4980 "and there they sat down to watch. It seemed to Reddy that those lights"
4980 "never would wink out. But at last they did."
4980 ""
4980 "??Come on, Granny!?? he cried, jumping to his feet."
4980 ""
4980 "??Not yet, Reddy. Not yet,?? replied Granny. ??We??ve got to give folks"
4980 "time to get sound asleep. If we should get into that henhouse, those"
4980 "hens might make a racket, and if anything like that is going to happen,"
4980 "we want to be sure that Farmer Brown and Farmer Brown??s boy are"
4980 "asleep.??"
4980 ""
4980 "This was sound advice, and Reddy knew it. So with a groan he once more"
4980 "threw himself down on the snow to wait. At last Granny arose,"
4980 "stretched, and looked up at the twinkling stars. ??Come on,?? said she"
4980 "and led the way."
4980 ""
4980 "Up back of the barn and around it they stole like two shadows and quite"
4980 "as noiselessly as shadows. They heard Bowser the Hound sighing in his"
4980 "sleep in his snug little house, and grinned at each other. Silently"
4980 "they stole over to the henyard. The gate was open, just as Granny had"
4980 "told Reddy it would be. Across the henyard they trotted swiftly,"
4980 "straight to where more than once in the daytime they had seen the hens"
4980 "come out of the house through a little hole. It was closed. Reddy had"
4980 "expected it would be. Still, he was dreadfully disappointed. He gave it"
4980 "merely a glance."
4980 ""
4980 "??I knew it wouldn??t be any use,?? said he with a half whine."
4980 ""
4980 "But Granny paid no attention to him. She went close to the hole and"
4980 "pushed gently against the little door that closed it. It didn??t move."
4980 "Then she noticed that at one edge there was a tiny crack. She tried to"
4980 "push her nose through, but the crack was too narrow. Then she tried a"
4980 "paw. A claw caught on the edge of the door, and it moved ever so"
4980 "little. Then Granny knew that the little door wasn??t fastened. Granny"
4980 "stretched herself flat on the ground and went to work, first with one"
4980 "paw, then with the other. By and by she caught her claws in it just"
4980 "right again, and it moved a wee bit more. No, most certainly that door"
4980 "wasn??t fastened, and that crack was a little wider."
4980 ""
4980 "??What are you wasting your time there for??? demanded Reddy crossly."
4980 "??We??d better be off hunting if we would have anything to eat this"
4980 "night.??"
4980 ""
4980 "Granny said nothing but kept on working. She had discovered that this"
4980 "was a sliding door. Presently the crack was wide enough for her to get"
4980 "her nose in. Then she pushed and twisted her head this way and that."
4980 "The little door slowly slid back, and when Reddy turned to speak to her"
4980 "again, for he had had his back to her, she was nowhere to be seen."
4980 "Reddy just gaped and gaped foolishly. There was no Granny Fox, but"
4980 "there was a black hole where she had been working, and from it came the"
4980 "most delicious smell,??the smell of fat hens! It seemed to Reddy that"
4980 "his stomach fairly flopped over with longing. He rubbed his eyes to be"
4980 "sure that he was awake. Then in a twinkling he was inside that hole"
4980 "himself."
4980 ""
4980 "??Sh-h-h, be still!?? whispered Old Granny Fox."
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XXV>"
4980 "A Dinner For Two"
4980 ""
4980 ""
4980 "Dark deeds are done in the stilly night,"
4980 "And who shall say if they??re wrong or right?"
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "It all depends on how you look at things. Of course, Granny and Reddy"
4980 "Fox had no business to be in Farmer Brown??s henhouse in the middle of"
4980 "the night, or at any other time, for that matter. That is, they had no"
4980 "business to be there, as Farmer Brown would look at the matter. He"
4980 "would have called them two red thieves. Perhaps that is just what they"
4980 "were. But looking at the matter as they did, I am not so sure about it."
4980 "To Granny and Reddy Fox those hens were simply big, rather stupid"
4980 "birds, splendid eating if they could be caught, and bound to be eaten"
4980 "by somebody. The fact that they were in Farmer Brown??s henhouse didn??t"
4980 "make them his any more than the fact that Mrs. Grouse was in a part of"
4980 "the Green Forest owned by Farmer Brown made her his."
4980 ""
4980 "You see, among the little meadow and forest people there is no such"
4980 "thing as property rights, excepting in the matter of storehouses, and"
4980 "because these hens were alive, it didn??t occur to Granny and Reddy that"
4980 "the henhouse was a sort of storehouse. It would have made no difference"
4980 "if it had. Among the little people it is considered quite right to help"
4980 "yourself from another??s storehouse if you are smart enough to find it"
4980 "and really need the food."
4980 ""
4980 "Besides, Reddy and Granny knew that Fanner Brown and his boy would eat"
4980 "some of those hens themselves, and they didn??t begin to need them as"
4980 "Reddy and Granny did. So as they looked at the matter, there was"
4980 "nothing wrong in being in that henhouse in the middle of the night."
4980 "They were there simply because they needed food very, very much, and"
4980 "food was there."
4980 ""
4980 "They stared up at the roosts where the biddies were huddled together,"
4980 "fast asleep. They were too high up to be reached from the floor even"
4980 "when Reddy and Granny stood on their hind legs and stretched as far as"
4980 "they could."
4980 ""
4980 "??We??ve got to wake them up and scare them so that some of the silly"
4980 "things will fly down where we can catch them,?? said Reddy, licking his"
4980 "lips hungrily."
4980 ""
4980 "??That won??t do at all!?? snapped Granny. ??They would make a great racket"
4980 "and waken Bowser the Hound, and he would waken his master, and that is"
4980 "just what we mustn??t do if we hope to ever get in here again. I thought"
4980 "you had more sense, Reddy.??"
4980 ""
4980 "Reddy looked a little shamefaced. ??Well, if we don??t do that, how are"
4980 "we going to get them? We can??t fly,?? he grumbled."
4980 ""
4980 "??You stay right here where you are,?? snapped Granny, ??and take care"
4980 "that you don??t make a sound.??"
4980 ""
4980 "Then Granny jumped lightly to a little shelf that ran along in front of"
4980 "the nesting boxes. From this she could reach the lower roost on which"
4980 "four fat hens were asleep. Very gently she pushed her head in between"
4980 "two of these and crowded them apart. Sleepily they protested and moved"
4980 "along a little. Granny continued to crowd them. At last one of them"
4980 "stretched out her head to see who was crowding so. Like a flash Granny"
4980 "seized that head, and biddy never knew what had wakened her, nor did"
4980 "she have a chance to waken the others."
4980 ""
4980 "Dropping this hen at Reddy??s feet, Granny crowded another until she did"
4980 "the same thing, and just the same thing happened once more. Then Granny"
4980 "jumped lightly down, picked up one of the hens by the neck, slung the"
4980 "body over her shoulder, and told Reddy to do the same with the other"
4980 "and start for home."
4980 ""
4980 "??Aren??t you going to get any more while we have the chance??? grumbled"
4980 "Reddy."
4980 ""
4980 "??Enough is enough,?? retorted Granny. ??We??ve got a dinner for two, and"
4980 "so far no one is any the wiser. Perhaps these two won??t be missed, and"
4980 "we??ll have a chance to get some more another night. Now come on.??"
4980 ""
4980 "This was plain common sense, and Reddy knew it, so without another word"
4980 "he followed old Granny Fox out by the way they had entered, and then"
4980 "home to the best dinner he had had for a long long time."
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XXVI>"
4980 "Farmer Brown??s Boy Sets A Trap"
4980 ""
4980 ""
4980 "The trouble is that troubles are,"
4980 "    More frequently than not,"
4980 "Brought on by naught but carelessness;"
4980 "    By some one who forgot."
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "Granny Fox had hoped that those two hens she and Reddy had stolen from"
4980 "Farmer Brown??s henhouse would not be missed, but they were. They were"
4980 "missed the very first thing the next morning when Farmer Brown??s boy"
4980 "went to feed the biddies. He discovered right away that the little"
4980 "sliding door which should have closed the opening through which the"
4980 "hens went in and out of the house was open, and then he remembered that"
4980 "he had left the henyard gate open the night before. Carefully Farmer"
4980 "Brown??s boy examined the hole with the sliding door."
4980 ""
4980 "??Ha!?? said he presently, and held up two red hairs which he had found"
4980 "on the edge of the door. ??Ha! I thought as much. I was careless last"
4980 "night and didn??t fasten this door, and I left the gate open. Reddy Fox"
4980 "has been here, and now I know what has become of those two hens. I"
4980 "suppose it serves me right for my carelessness, and I suppose if the"
4980 "truth were known, those hens were of more real good to him than they"
4980 "ever could have been to me, because the poor fellow must be having"
4980 "pretty hard work to get a living these hard winter days. Still, I can??t"
4980 "have him stealing any more. That would never do at all. If I shut them"
4980 "up every night and am not careless, he can??t get them. But accidents"
4980 "will happen, and I might do just as I did last night??think I had locked"
4980 "up when I hadn??t. I don??t like to set a trap for Reddy, but I must"
4980 "teach the rascal a lesson. If I don??t, he will get so bold that those"
4980 "chickens won??t be safe even in broad daylight.??"
4980 ""
4980 "Now at just that very time over in their home, Granny and Reddy Fox"
4980 "were talking over plans for the future, and shrewd old Granny was"
4980 "pointing out to Reddy how necessary it was that they should keep away"
4980 "from that henyard for some time. ??We??ve had a good dinner, a splendid"
4980 "dinner, and if we are smart enough we may be able to get more good"
4980 "dinners where this one came from,?? said she. ??But we certainly won??t if"
4980 "we are too greedy.??"
4980 ""
4980 "??But I don??t believe Farmer Brown??s boy has missed those two chickens,"
4980 "and I don??t see any reason at all why we shouldn??t go back there"
4980 "to-night and get two more if he is stupid enough to leave that gate and"
4980 "little door open,?? whined Reddy."
4980 ""
4980 "??Maybe he hasn??t missed those two, but if we should take two more he"
4980 "certainly would miss them, and he would guess what had become of them,"
4980 "and that might get us into no end of trouble,?? snapped Granny. ??We are"
4980 "not starving now, and the best thing for us to do is to keep away from"
4980 "that henhouse until we can??t get anything to eat anywhere else, Now you"
4980 "mind what I tell you, Reddy, and don??t you dare go near there.??"
4980 ""
4980 "Reddy promised, and so it came about that Farmer Brown??s boy hunted up"
4980 "a trap all for nothing so far as Reddy and Granny were concerned. Very"
4980 "carefully he bound strips of cloth around the jaws of the trap, for he"
4980 "couldn??t bear to think of those cruel jaws cutting into the leg of"
4980 "Reddy, should he happen to get caught. You see, Farmer Brown??s boy"
4980 "didn??t intend to kill Reddy if he should catch him, but to make him a"
4980 "prisoner for a while and so keep him out of mischief. That night he hid"
4980 "the trap very cunningly just inside the henhouse where any one creeping"
4980 "through that little hole made for the hens to go in and out would be"
4980 "sure to step in it. Then he purposely left the little sliding door open"
4980 "part way as if it had been forgotten, and he also left the henyard gate"
4980 "open just as he had done the night before."
4980 ""
4980 "??There now, Master Reddy,?? said he, talking to himself, ??I rather think"
4980 "that you are going to get into trouble before morning.??"
4980 ""
4980 "And doubtless Reddy would have done just that thing but for the wisdom"
4980 "of sly old Granny."
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XXVII>"
4980 "Prickly Porky Takes A Sun Bath"
4980 ""
4980 ""
4980 "Danger comes when least expected;"
4980 "??Tis often near when not expected."
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "The long hard winter had passed, and Spring had come. Prickly Porky the"
4980 "Porcupine came down from a tall poplar-tree and slowly stretched"
4980 "himself. He was tired of eating. He was tired of swinging in the"
4980 "tree-top."
4980 ""
4980 "??I believe I??ll have a sun-bath,?? said Prickly Porky, and lazily walked"
4980 "toward the edge of the Green Forest in search of a place where the sun"
4980 "lay warm and bright."
4980 ""
4980 "Now Prickly Porky??s stomach was very, very full. He was fat and"
4980 "naturally lazy, so when he came to the doorstep of an old house just on"
4980 "the edge of the Green Forest he sat down to rest. It was sunny and warm"
4980 "there, and the longer he sat the less like moving he felt. He looked"
4980 "about him with his dull eyes and grunted to himself."
4980 ""
4980 "??It??s a deserted house. Nobody lives here, and I guess nobody??ll care"
4980 "if I take a nap right here on the doorstep,?? said Prickly Porky to"
4980 "himself. ??And I don??t care if they do,?? he added, for Prickly Porky the"
4980 "Porcupine was afraid of nobody and nothing."
4980 ""
4980 "So Prickly Porky made himself as comfortable as possible, yawned once"
4980 "or twice, tried to wink at jolly, round, red Mr. Sun, who was winking"
4980 "and smiling down at him and then fell fast asleep right on the doorstep"
4980 "of the old house."
4980 ""
4980 "Now the old house had been deserted. No one had lived in it for a long,"
4980 "long time, a very long time indeed. But it happened that, the night"
4980 "before, old Granny Fox and Reddy Fox had had to move out of their nice"
4980 "home on the edge of the Green Meadows because Farmer Brown??s boy had"
4980 "found it. Reddy was very stiff and sore, for he had been shot by a"
4980 "hunter. He was so sore he could hardly walk, and could not go very far."
4980 "So old Granny Fox had led him to the old deserted house and put him to"
4980 "bed in that."
4980 ""
4980 "??No one will think of looking for us here, for every one knows that no"
4980 "one lives here,?? said old Granny Fox, as she made Reddy as comfortable"
4980 "as possible."
4980 ""
4980 "As soon as it was daylight, Granny Fox slipped out to watch for Farmer"
4980 "Brown??s boy, for she felt sure that he would come back to the house"
4980 "they had left, and sure enough he did. He brought a spade and dug the"
4980 "house open, and all the time old Granny Fox was watching him from"
4980 "behind a fence corner and laughing to think that she had been smart"
4980 "enough to move in the night."
4980 ""
4980 "But Reddy Fox didn??t know anything about this. He was so tired that he"
4980 "slept and slept and slept. It was the middle of the morning when"
4980 "finally he awoke. He yawned and stretched, and when he stretched he"
4980 "groaned because he was so stiff and sore. Then he hobbled up toward the"
4980 "doorway to see if old Granny Fox had left any breakfast outside for"
4980 "him."
4980 ""
4980 "It was dark, very dark. Reddy was puzzled. Could it be that he had"
4980 "gotten up before daylight??that he hadn??t slept as long as he thought?"
4980 "Perhaps he had slept the whole day through, and it was night again. My,"
4980 "how hungry he was!"
4980 ""
4980 "??I hope Granny has caught a fine, fat chicken for me,?? thought Reddy,"
4980 "and his mouth watered."
4980 ""
4980 "Just then he ran bump into something. ??Wow!?? screamed Reddy Fox, and"
4980 "clapped both hands to his nose. Something was sticking into it. It was"
4980 "one of the sharp little spears that Prickly Porky hides in his coat."
4980 "Reddy Fox knew then why the old house was so dark. Prickly Porky was"
4980 "blocking up the doorway."
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XXVIII>"
4980 "Prickly Porky Enjoys Himself"
4980 ""
4980 ""
4980 "A boasting tongue, as sure as fate,"
4980 "Will trip its owner soon or late."
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "Prickly Porky the Porcupine was enjoying himself. There was no doubt"
4980 "about that. He was stretched across the doorway of that old house, the"
4980 "very house in which old Granny Fox had been born. When he had lain down"
4980 "on the doorstep for a nap and sun-bath, he had thought that the old"
4980 "house was still deserted. Then he had fallen asleep, only to be wakened"
4980 "by Reddy Fox, who bad been asleep in the old house and who couldn??t get"
4980 "out because Prickly Porky was in the way."
4980 ""
4980 "Now Prickly Porky does not love Reddy Fox, and the more Reddy begged"
4980 "and scolded and called him names, the more Prickly Porky chuckled. It"
4980 "was such a good joke to think that he had trapped Reddy Fox, and he"
4980 "made up his mind that he would keep Reddy in there a long time just to"
4980 "tease him and make him uncomfortable. You see Prickly Porky remembered"
4980 "how often Reddy Fox played mean tricks on little meadow and forest"
4980 "folks who are smaller and weaker than himself."
4980 ""
4980 "??It will do him good. It certainly will do him good,?? said Prickly"
4980 "Porky, and rattled the thousand little spears hidden in his long coat,"
4980 "for he knew that the very sound of them would make Reddy Fox shiver"
4980 "with fright."
4980 ""
4980 "Suddenly Prickly Porky pricked up his funny little short ears. He heard"
4980 "the deep voice of Bowser the Hound, and it was coming nearer and"
4980 "nearer. Prickly Porky chuckled again."
4980 ""
4980 "??I guess Mr. Bowser is going to have a surprise; I certainly think he"
4980 "is,?? said Prickly Porky as he made all the thousand little spears stand"
4980 "out from his long coat till he looked like a funny great chestnut burr."
4980 ""
4980 "Bowser the Hound did have a surprise. He was hunting Reddy Fox, and he"
4980 "almost ran into Prickly Porky before he saw him. The very sight of"
4980 "those thousand little spears sent little cold chills chasing each other"
4980 "down Bowser??s backbone clear to the tip of his tail, for he remembered"
4980 "how he had gotten some of them in his lips and mouth once upon a time,"
4980 "and how it had hurt to have them pulled out. Ever since then he had had"
4980 "the greatest respect for Prickly Porky."
4980 ""
4980 "??Wow!?? yelped Bowser the Hound, stopping short. ??I beg your pardon,"
4980 "Prickly Porky, I beg your pardon, I didn??t know you were taking a nap"
4980 "here.??"
4980 ""
4980 "All the time Bowser the Hound was backing away as fast as he could."
4980 "Then he turned around, put his tail between his legs and actually ran"
4980 "away."
4980 ""
4980 "Slowly Prickly Porky unrolled, and his little eyes twinkled as he"
4980 "watched Bowser the Hound run away."
4980 ""
4980 "??Bowser??s very big and strong;"
4980 "His voice is deep; his legs are long;"
4980 "His bark scares some almost to death."
4980 "But as for me he wastes his breath;"
4980 "I just roll up and shake my spears"
4980 "And Bowser is the one who fears.??"
4980 ""
4980 ""
4980 "So said Prickly Porky, and laughed aloud. Just then he heard a light"
4980 "footstep and turned to see who was coming. It was old Granny Fox. She"
4980 "had seen Bowser run away, and now she was anxious to find out if Reddy"
4980 "Fox were safe."
4980 ""
4980 "??Good morning,?? said Granny Fox, taking care not to come too near."
4980 ""
4980 "??Good morning,?? replied Prickly Porky, hiding a smile."
4980 ""
4980 "??I??m very tired and would like to go inside my house; had you just as"
4980 "soon move??? asked Granny Fox."
4980 ""
4980 "??Oh!?? exclaimed Prickly Porky, ??is this your house? I thought you lived"
4980 "over on the Green Meadows.??"
4980 ""
4980 "??I did, but I??ve moved. Please let me in,?? replied Granny Fox."
4980 ""
4980 "??Certainly, certainly. Don??t mind me, Granny Fox. Step right over me,??"
4980 "said Prickly Porky, and smiled once more, and at the same time rattled"
4980 "his little spears."
4980 ""
4980 "Instead of stepping over him, Granny Fox backed away."
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XXIX>"
4980 "The New Home In The Old Pasture"
4980 ""
4980 ""
4980 "Who keeps a watch upon his toes"
4980 "Need never fear he??ll bump his nose."
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "Now there is nothing like being shut in alone in the dark to make one"
4980 "think. A voice inside of Reddy began to whisper to him. ??If you hadn??t"
4980 "tried to be smart and show off you wouldn??t have brought all this"
4980 "trouble on yourself and Old Granny Fox,?? said the voice."
4980 ""
4980 "??I know it,?? replied Reddy right out loud, forgetting that it was only"
4980 "a small voice inside of him."
4980 ""
4980 "??What do you know??? asked Prickly Porky. He was still keeping Reddy in"
4980 "and Granny out and he had overheard what Reddy said."
4980 ""
4980 "??It is none of your business!?? snapped Reddy."
4980 ""
4980 "Reddy could hear Prickly Porky chuckle. Then Prickly Porky repeated as"
4980 "if to himself in a queer cracked voice the following:"
4980 ""
4980 "??Rudeness never, never pays,"
4980 "Nor is there gain in saucy ways."
4980 "It??s always best to be polite"
4980 "And ne??er give way to ugly spite."
4980 "If that??s the way you feel inside"
4980 "You??d better all such feelings hide;"
4980 "For he must smile who hopes to win,"
4980 "And he who loses best will grin.??"
4980 ""
4980 ""
4980 "Reddy pretended that he hadn??t heard. Prickly Porky continued to"
4980 "chuckle for a while and finally Reddy fell asleep. When he awoke it was"
4980 "to find that Prickly Porky had left and old Granny Fox had brought him"
4980 "something to eat."
4980 ""
4980 "Just as soon as Reddy Fox was able to travel he and Granny had moved to"
4980 "the Old Pasture. The Old Pasture is very different from the Green"
4980 "Meadows or the Green Forest. Yes, indeed, it is very, very different."
4980 "Reddy Fox thought so. And Reddy didn??t like the change,??not a bit. All"
4980 "about were great rocks, and around and over them grew bushes and young"
4980 "trees and bull-briars with long ugly thorns, and blackberry and"
4980 "raspberry canes that seemed to have a million little hooked hands,"
4980 "reaching to catch in and tear his red coat and to scratch his face and"
4980 "hands. There were little open places where wild-eyed young cattle fed"
4980 "on the short grass. They had made many little paths all crisscross"
4980 "among the bushes, and when you tried to follow one of these paths you"
4980 "never could tell where you were coming out."
4980 ""
4980 "No, Reddy Fox did not like the Old Pasture at all. There was no long,"
4980 "soft green grass to lie down in. And it was lonesome up there. He"
4980 "missed the little people of the Green Meadows and the Green Forest."
4980 "There was no one to bully and tease. And it was such a long, long way"
4980 "from Farmer Brown??s henyard that old Granny Fox wouldn??t even try to"
4980 "bring him a fat hen. At least, that??s what she told Reddy."
4980 ""
4980 "The truth is, wise old Granny Fox knew that the very best thing she"
4980 "could do was to stay away from Farmer Brown??s for a long time. She knew"
4980 "that Reddy couldn??t go down there, because he was still too lame and"
4980 "sore to travel such a long way, and she hoped that by the time Reddy"
4980 "was well enough to go, he would have learned better than to do such a"
4980 "foolish thing as to try to show off by stealing a chicken in broad"
4980 "daylight, as he had when he brought all this trouble on them."
4980 ""
4980 "Down on the Green Meadows, the home of Granny and Reddy Fox had been on"
4980 "a little knoll, which you know is a little low hill, right where they"
4980 "could sit on their doorstep and look all over the Green Meadows. It had"
4980 "been very, very beautiful down there. They had made lovely little paths"
4980 "through the tall green meadow grass, and the buttercups and daisies had"
4980 "grown close up to their very doorstep. But up here in the Old Pasture"
4980 "Granny Fox had chosen the thickest clump of bushes and young trees she"
4980 "could find, and in the middle was a great pile of rocks. Way in among"
4980 "these rocks Granny Fox had dug their new house. It was right down under"
4980 "the rocks. Even in the middle of the day jolly, round, red Mr. Sun"
4980 "could hardly find it with a few of his long, bright beams. All the rest"
4980 "of the time it was dark and gloomy there."
4980 ""
4980 "No, Reddy Fox didn??t like his new home at all, but when he said so old"
4980 "Granny Fox boxed his ears."
4980 ""
4980 "??It??s your own fault that we??ve got to live here now,?? said she. ??It??s"
4980 "the only place where we are safe. Farmer Brown??s boy never will find"
4980 "this home, and even if he did he couldn??t dig into it as he did into"
4980 "our old home on the Green Meadows. Here we are, and here we??ve got to"
4980 "stay, all because a foolish little Fox thought himself smarter than"
4980 "anybody else and tried to show off.??"
4980 ""
4980 "Reddy hung his head. ??I don??t care!?? he said, which was very, very"
4980 "foolish, because, you know, he did care a very great deal."
4980 ""
4980 "And here we will leave wise Old Granny Fox and Reddy, safe, even if"
4980 "they do not like their new home. You see, Lightfoot the Deer is getting"
4980 "jealous. He thinks there should be some books about the people of the"
4980 "Green Forest, and that the first one should be about him. And because"
4980 "we all love Lightfoot the Deer, the very next book is to bear his name."
